index_category,index,symbol,open,high,low,prev_close,ltp,indicative_close,chng,percent_chng,volume_shares,value_crores,high_52w,low_52w,percent_chng_30d,percent_chng_365d
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,BHARATFORG,1145.0,1149.9,1128.0,1131.4,1140.0,,8.6,0.76,775351.0,88.15,1629.9,919.1,-0.24,-29.35
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,IFCI,52.25,53.3,52.05,52.16,52.55,,0.39,0.75,2378977.0,12.49,75.38,36.2,-5.68,-27.85
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,SONACOMS,441.55,448.95,438.3,437.95,441.2,,3.25,0.74,4301884.0,190.38,768.65,380.0,-1.1,-39.89
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,YESBANK,20.31,20.61,20.03,20.29,20.44,,0.15,0.74,91388363.0,185.52,24.41,16.02,9.13,-12.61
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,OIL,393.6,397.4,391.15,393.6,396.5,,2.9,0.74,1501955.0,59.36,727.3,325.0,-8.24,-39.47
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,ANANTRAJ,533.5,542.6,526.15,533.85,537.8,,3.95,0.74,657580.0,35.14,947.9,376.15,-1.46,-14.29
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,BANKINDIA,112.39,113.13,111.33,112.14,112.95,,0.81,0.72,2803336.0,31.51,130.24,90.05,0.77,-4.0
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,ALKEM,5323.5,5369.0,5277.0,5301.5,5339.0,,37.5,0.71,237701.0,126.61,6439.9,4491.65,9.49,-15.02
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,SIGNATURE,1105.0,1114.0,1090.1,1102.1,1109.9,,7.8,0.71,412405.0,45.27,1647.0,1010.8,-0.89,-24.38
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,RPOWER,46.7,47.44,45.7,46.43,46.76,,0.33,0.71,8776126.0,41.06,76.49,29.21,-1.14,
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,SJVN,92.5,93.21,92.0,92.33,92.99,,0.66,0.71,2837155.0,26.25,135.0,80.54,0.55,-30.21
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,GRSE,2411.4,2432.0,2388.0,2405.2,2422.0,,16.8,0.7,480856.0,115.8,3538.4,1184.9,-7.3,26.56
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,MFSL,1580.9,1608.2,1574.3,1566.0,1576.6,,10.6,0.68,561180.0,89.2,1674.8,950.0,5.89,41.19
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,KPIL,1263.4,1284.9,1256.0,1261.4,1270.0,,8.6,0.68,144276.0,18.31,1449.0,786.3,13.31,-9.61
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,NTPCGREEN,103.44,104.7,103.22,103.44,104.1,,0.66,0.64,2409870.0,25.06,155.35,84.55,-0.28,
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,MANAPPURAM,284.3,288.8,281.8,284.1,285.9,,1.8,0.63,3249849.0,92.58,292.7,138.35,11.09,35.32
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,CAPLIPOINT,2117.0,2185.0,2111.1,2117.0,2130.1,,13.1,0.62,48681.0,10.48,2641.0,1599.0,10.82,0.89
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,SHYAMMETL,922.0,936.0,916.5,922.65,928.25,,5.6,0.61,70116.0,6.49,1001.0,628.25,-2.29,11.88
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,360ONE,1035.0,1052.0,1028.9,1032.8,1039.0,,6.2,0.6,311880.0,32.38,1318.0,790.5,-1.82,-6.24
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,WAAREEENER,3205.0,3239.0,3178.0,3201.1,3219.9,,18.8,0.59,665686.0,213.83,3743.0,1863.0,0.03,
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,TITAGARH,837.25,848.6,835.2,837.25,842.0,,4.75,0.57,552634.0,46.47,1468.5,654.55,-0.28,-40.55
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,IDFCFIRSTB,72.54,73.24,72.1,72.23,72.63,,0.4,0.55,22699792.0,165.05,78.45,52.46,5.62,-3.25
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,BANDHANBNK,162.8,164.34,161.4,162.48,163.35,,0.87,0.54,2708705.0,44.21,215.44,128.16,-0.73,-19.8
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,RAYMOND,615.7,618.9,607.25,610.7,614.0,,3.3,0.54,159538.0,9.77,2180.0,523.1,-4.9,-69.76
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,BERGEPAINT,540.0,545.6,532.0,541.1,543.95,,2.85,0.53,411344.0,22.16,629.5,437.75,-4.71,-9.54
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,BSOFT,373.8,381.0,373.15,373.8,375.75,,1.95,0.52,507470.0,19.14,676.2,331.0,-2.69,-43.06
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,HUDCO,215.9,217.88,213.26,214.2,215.29,,1.09,0.51,1749321.0,37.73,271.45,158.85,1.69,-17.79
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,MAXHEALTH,1169.9,1171.6,1159.0,1160.2,1166.0,,5.8,0.5,1271671.0,148.36,1314.3,860.25,-7.95,32.13
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,JUBLPHARMA,1064.8,1073.7,1051.7,1064.8,1070.0,,5.2,0.49,105084.0,11.22,1309.9,802.0,-3.09,14.15
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,FINCABLES,843.0,856.5,838.55,843.2,847.3,,4.1,0.49,116666.0,9.87,1559.0,780.0,-1.83,-40.57
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,JUBLFOOD,654.9,661.2,650.7,654.2,657.25,,3.05,0.47,1227777.0,80.83,796.75,558.25,4.12,1.69
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,USHAMART,382.0,387.6,378.0,381.25,383.05,,1.8,0.47,256456.0,9.83,451.0,278.55,6.79,12.32
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,UNIONBANK,126.98,128.16,125.45,126.83,127.41,,0.58,0.46,8063176.0,102.17,158.65,100.81,-2.81,3.55
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,MINDACORP,505.4,507.9,501.7,502.5,504.8,,2.3,0.46,57672.0,2.91,623.8,445.05,6.13,-13.93
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,HDFCAMC,5589.0,5642.0,5543.5,5569.5,5594.0,,24.5,0.44,262035.0,146.39,5927.5,3563.05,-1.91,23.44
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,CONCOR,544.3,548.45,537.1,541.6,543.95,,2.35,0.43,600344.0,32.59,779.2,481.0,-2.26,-43.53
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,PEL,1081.0,1092.5,1070.0,1077.5,1082.0,,4.5,0.42,214571.0,23.24,1355.3,848.25,-7.71,0.48
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,VMM,152.06,155.32,151.56,151.38,152.0,,0.62,0.41,19696403.0,302.52,157.6,95.99,4.17,
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,ENDURANCE,2932.9,3025.0,2915.5,2933.2,2945.2,,12.0,0.41,285621.0,85.45,3030.0,1675.0,16.76,18.32
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,IRCTC,711.3,714.9,706.0,711.1,714.0,,2.9,0.41,460678.0,32.8,957.1,656.0,-2.14,-24.46
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,WOCKPHARMA,1477.6,1490.0,1456.9,1475.9,1482.0,,6.1,0.41,199686.0,29.44,1868.8,915.0,0.11,
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,TRIVENI,361.8,366.0,358.45,363.8,365.3,,1.5,0.41,275778.0,10.05,536.0,313.1,8.48,-22.71
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,DEVYANI,180.77,182.5,178.5,179.3,180.02,,0.72,0.4,2613771.0,47.09,222.74,134.0,11.78,-1.78
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,RAILTEL,343.8,348.45,341.1,343.7,345.05,,1.35,0.39,600663.0,20.7,502.2,265.5,-4.81,-30.06
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,TARIL,500.7,504.35,495.0,500.75,502.6,,1.85,0.37,358535.0,17.9,648.9,300.75,-0.82,
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,BLUEDART,5708.0,5737.0,5650.0,5685.5,5706.5,,21.0,0.37,5934.0,3.38,9488.7,5365.0,-1.43,-29.42
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,MOTILALOFS,874.35,882.6,865.8,870.85,874.0,,3.15,0.36,628011.0,54.88,1064.0,513.0,-5.59,12.56
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,FEDERALBNK,191.0,191.09,189.11,189.9,190.56,,0.66,0.35,4068142.0,77.34,220.0,172.66,-3.47,0.46
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,POLYMED,2044.0,2075.0,2027.0,2033.1,2040.3,,7.2,0.35,73608.0,15.07,3357.8,1821.2,4.31,-20.57
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,NETWORK18,54.1,54.99,53.59,54.0,54.18,,0.18,0.33,1985187.0,10.76,94.59,39.66,-5.59,-41.27
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,SUNDARMFIN,4532.5,4552.0,4450.5,4495.6,4510.0,,14.4,0.32,68960.0,31.05,5535.85,3925.05,1.02,-7.43
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,ABSLAMC,832.8,844.7,825.25,827.35,830.0,,2.65,0.32,97752.0,8.14,911.85,556.45,-3.11,10.96
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,ACMESOLAR,294.9,300.0,291.8,294.7,295.6,,0.9,0.31,774778.0,22.93,309.85,167.75,11.22,
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,ZENTEC,1480.0,1490.0,1466.1,1475.5,1480.0,,4.5,0.3,215338.0,31.84,2627.0,945.35,3.59,-11.6
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,CEATLTD,3368.6,3368.6,3303.2,3344.3,3353.5,,9.2,0.28,54783.0,18.29,4044.0,2343.05,3.93,15.89
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,KANSAINER,243.6,245.35,240.92,243.24,243.9,,0.66,0.27,176572.0,4.29,320.5,218.2,3.4,-21.71
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,KIMS,742.0,748.25,734.05,738.1,740.05,,1.95,0.26,216998.0,16.09,798.4,474.05,-1.45,-72.27
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,LUPIN,1941.9,1970.0,1932.0,1939.2,1943.9,,4.7,0.24,319959.0,62.34,2402.9,1795.2,4.97,-15.12
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,EMCURE,1369.1,1391.6,1364.5,1370.7,1374.0,,3.3,0.24,57848.0,7.99,1580.0,889.0,-3.49,-2.32
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,ASTERDM,637.95,652.0,628.55,635.5,636.95,,1.45,0.23,1590813.0,102.19,675.0,387.1,7.22,57.7
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,GPPL,151.0,152.25,150.0,150.56,150.9,,0.34,0.23,499572.0,7.54,236.9,122.5,-2.52,-35.06
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,WELCORP,842.1,851.2,832.0,847.0,848.75,,1.75,0.21,229917.0,19.38,994.0,650.15,-2.72,21.59
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,STARHEALTH,446.0,451.25,439.25,443.85,444.7,,0.85,0.19,646147.0,28.77,647.0,327.3,2.52,-30.63
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,MAZDOCK,2670.0,2696.5,2647.0,2680.3,2685.0,,4.7,0.18,795647.0,212.65,3775.0,1918.05,-3.39,-41.68
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,CESC,153.95,154.89,152.41,153.76,154.03,,0.27,0.18,1023994.0,15.73,212.49,119.0,-4.97,-20.76
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,LICHSGFIN,556.9,557.95,550.25,554.3,555.2,,0.9,0.16,458431.0,25.4,735.55,483.7,-3.8,-21.66
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,INDIANB,664.2,673.75,660.1,664.2,665.1,,0.9,0.14,388410.0,25.87,683.1,473.9,4.2,20.55
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,TATAINVEST,6778.5,6825.0,6711.5,6747.5,6757.0,,9.5,0.14,15273.0,10.34,7630.0,5145.15,-4.6,-7.2
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,MUTHOOTFIN,2835.0,2874.9,2830.0,2826.3,2830.1,,3.8,0.13,464545.0,132.31,2874.9,1756.05,8.12,42.66
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,KALYANKJIL,505.0,507.7,498.8,501.9,502.45,,0.55,0.11,3099877.0,155.88,795.4,399.4,-14.95,-22.53
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,SBICARD,797.15,799.65,788.25,793.15,794.0,,0.85,0.11,387234.0,30.7,1027.25,659.8,-0.2,3.09
BROAD_MARKET_INDICES,NIFTY_MIDSMALLCAP_400,ALOKINDS,18.19,18.34,17.95,18.19,18.21,,0.02,0.11,6750580.0,12.23,28.3,14.01,-1.68,-35.47
